"","ANXDEP1","ANXDEP2","ANXDEP3","ANXDEP4","ANXDEP5","ANXDEP6","ANXDEP7","ANXDEP8","ANXDEP9","ANXDEP10","ANXDEP11","ANXDEP12","ANXDEP13","WITHDEP1","WITHDEP2","WITHDEP3","WITHDEP4","WITHDEP5","WITHDEP6","WITHDEP7","WITHDEP8","SOMATIC1","SOMATIC2","SOMATIC3","SOMATIC4","SOMATIC5","SOMATIC6","SOMATIC7","SOMATIC8","SOMATIC9","SOMATIC10","SOMATIC11","SOCIAL1","SOCIAL2","SOCIAL3","SOCIAL4","SOCIAL5","SOCIAL6","SOCIAL7","SOCIAL8","SOCIAL9","SOCIAL10","SOCIAL11","THOUGHT1","THOUGHT2","THOUGHT3","THOUGHT4","THOUGHT5","THOUGHT6","THOUGHT7","THOUGHT8","THOUGHT9","THOUGHT10","THOUGHT11","THOUGHT12","THOUGHT13","THOUGHT14","THOUGHT15","ATTENT1","ATTENT2","ATTENT3","ATTENT4","ATTENT5","ATTENT6","ATTENT7","ATTENT8","ATTENT9","ATTENT10","ATTENT11","RULE_BR1","RULE_BR2","RULE_BR3","RULE_BR4","RULE_BR5","RULE_BR6","RULE_BR7","RULE_BR8","RULE_BR9","RULE_BR10","RULE_BR11","RULE_BR12","RULE_BR13","RULE_BR14","RULE_BR15","RULE_BR16","RULE_BR17","RULE_BR18","AGGRESS1","AGGRESS2","AGGRESS3","AGGRESS4","AGGRESS5","AGGRESS6","AGGRESS7","AGGRESS8","AGGRESS9","AGGRESS10","AGGRESS11","AGGRESS12","AGGRESS13","AGGRESS14","AGGRESS15","AGGRESS16","AGGRESS17","AGGRESS18"
"ANXDEP11",-0.0961241258100126,0.00587864350941064,-0.030964907695428,0.00483208118285577,0.141299358719,-0.119660976280161,-0.0215713098952104,-0.0641730558125636,0.000575810870438787,0.0332480936657643,0,-0.15869322606139,0.059145655934502,0.0381148505194992,0.106062541141537,0.148803219091344,0.151672260764218,0.376528980836805,0.111060341759373,0.106024332998155,0.125295057763257,0.0731385841771028,0.0985548492329724,0.0836243464854863,0.103847594604654,0.0802146448738931,0.0660548137551067,0.0613036293875134,0.0116708485641098,0.0737373374736141,0.0604416398551286,-0.0354883183069737,0.0601805811870206,0.0824541752074178,-0.0830623853587927,0.0632397845678317,0.00744911676705173,0.0187209711530973,0.0612354838249927,-0.0390650334943088,0.0309807612592445,0.0513969543888155,-0.0144278906331011,-0.00374920108343868,-0.00199486131243681,-0.0648058567186952,-0.000764364356210745,0.0256956055662603,-0.0619826284587975,-0.0755299087369484,-0.0181093243297432,-0.0758255975599134,0.0186233950581378,0.0407081692585229,-0.0593999185892961,-0.00774234982687266,0.0335701648996658,0.0259765344031807,-0.0191036303661075,-0.0196223026282942,-0.0199680690557121,-0.0853676913624825,-0.113726425288144,0.0348643382941994,0.0511230489552182,-0.0756093608417944,-0.0508776263071519,-0.025239828770892,0.0264606583859889,-0.116633856900592,-0.128479530168978,-0.14210801378771,-0.066968501635663,-0.0889865826324798,0.0428213032194335,-0.0137892138332547,-0.0779923076351381,-0.0787482380020148,-0.133050987630947,-0.127382219331756,-0.0803376762753557,-0.123542065949249,-0.0187784098037678,-0.274393082619889,0.0133767650877307,0.158277827061738,-0.14092739495898,-0.0337999216576567,-0.0810357110331088,-0.0362087827775524,-0.0723609243805843,-0.122215547407178,-0.090923636944556,-0.184857452753979,-0.154685219086326,-0.0668990711128071,-0.0456924674559368,0.0414050007910816,0.049072368884037,0.108007861760462,0.0120152700337913,-0.0452235683305686,-0.0263121125147388,-0.0717069819980551,-0.0552962175706931
"ANXDEP12",-0.174160733497138,-0.124210513511967,-0.0410057580403865,-0.0468467416441486,-0.042625388279654,0.00132072520296844,0.0298361257103289,-0.178046593418012,-0.158713239378454,-0.0827058901525433,-0.15869322606139,0,-0.0798609908284008,0.0467028291127027,0.0521843142060969,-0.0167146575584664,-0.00564254345062098,-0.120579325435088,-0.0541023950808522,0.17733798003007,0.039025334045067,0.0793504380286662,0.0577798837482383,0.0815019023851143,0.0509717221249453,0.0558212804256646,-0.0258336803946589,0.0416508008821658,0.0388990586430151,-0.0353660915252454,0.0344402647072113,-0.0530653818420009,-0.0117194516687888,0.0706634260328343,0.000856544361264644,-0.040512683003498,0.0974256724351331,-0.0615361648099876,-0.00439306232112963,0.011680410091262,-0.0563788214705123,-0.0468692375513645,-0.0776546690892423,0.055385667988781,0.314690520275858,0.0641426315606147,-0.0127346838237912,0.00954866912275248,0.0943666272907976,0.0282494275555228,-0.0196891948791951,0.0139170717017064,-0.00252540712560995,-0.0630292610050739,0.0156017037949976,0.0593148963524947,0.0260645566364045,-0.0130745003858697,0.00591358376112333,-0.0306178606877828,-0.0269601084291859,-0.065080581320869,-0.0238100829799002,-0.00573912400290083,-0.00272056493731032,0.0314698350320642,0.00724941974528237,-0.0611869509704729,0.0018789055893178,0.173125990466059,-0.0933600558942948,-0.0346879957990637,-0.0348086122803669,-0.0460867540129198,-0.0581495869060294,0.188390625305643,0.0766900835399201,0.0899736059461523,-0.0151865513232071,-0.0425604236173915,0.135263517215107,0.0929497018138564,0.0418138737841031,-0.912963541767662,0.0370603398819674,0.408335407090289,-0.111615548834305,0.0337928667641028,0.0389556090826362,0.0442435947368284,0.0601374563685888,0.0466360473712877,-0.00193512749310176,-0.0160244252937835,0.00973742928034088,0.0349426946744837,0.0632632440399998,0.0733845439010907,0.117696176818703,0.0448029056704026,0.00333593192037607,-0.0182712648205243,0.0689446632590295,0.0933468482432667,0.0497256223065466
"ANXDEP13",-0.115811048187833,0.0281870025632606,-0.0100341803872822,0.0398756820428094,0.175559801580607,-0.140218458261806,-0.0312378684455089,0.043620369599772,0.162616119301129,0.117857025068306,0.059145655934502,-0.0798609908284008,0,-0.0259214950594686,0.0407625169005725,-0.00784284717394695,0.0214772164376192,0.136982834005179,0.0543935120618374,0.158408763074676,0.117734327929067,0.118015001071748,0.0907486567440224,0.15751957789105,0.0835290954591709,0.0869298824569245,0.113546527293669,0.152937279253878,0.0143356864979901,0.0756981413697159,0.135798424275236,-0.00637508260506681,0.0445789153529753,0.0877506035627737,-0.101238662906985,-0.025065527821366,0.033115283056416,-0.00257257880812534,-0.0128219280076546,-0.0322851582785179,-0.0148312590088937,-0.00447726874113763,-0.0533090987235703,0.0964234633340046,0.00976248542038965,0.0272679055873157,0.0588740163595822,0.0181051675020152,-0.0367592350988153,-0.0554759504269518,-0.00471800719864429,0.00531555030918673,0.0164222949393941,0.0731128018632041,-0.0186470640432803,0.00982133625962256,0.0454096311292203,0.133503938170426,-0.0560856029236015,-0.0524875096664519,-0.034106883418397,-0.123117959311398,-0.102249890371685,-0.0138466501978487,0.0446283533581677,-0.0596240853959865,-0.111713737813589,-0.0790717330458079,-0.0163517990159514,-0.103605435821844,-0.201183625965266,-0.185399296548388,-0.157283763447311,-0.161917085467013,-0.0348545963045456,-0.0459256002201015,-0.120373457850989,-0.179277473842675,-0.163369778406079,-0.178172401252964,-0.0914213233076546,-0.068788475889109,-0.00342389836105959,-0.217727609888151,-0.0405528293161452,0.161456129541291,-0.170426007592377,-0.0512360540046126,-0.122477397179803,-0.0181329588721205,-0.136357853335872,-0.17004223959018,-0.13932390002061,-0.218455809442834,-0.173945873485374,-0.11922053288259,-0.0831551814809753,0.0223586948819731,0.047341258507416,0.0735059162336187,0.0246575817942373,-0.0704869572280962,-0.0421774265621625,-0.0982705422930923,-0.0184009251756452
"WITHDEP1",0.0385459727216886,-0.021379891417674,0.0515919671592484,0.0257054700569927,-0.0158116152702382,0.1115685755808,0.0909691220710802,0.00565804016234778,-0.00658615715029676,-0.00245440065945085,0.0381148505194992,0.0467028291127027,-0.0259214950594686,0,0.0121204819842561,-0.0686285376748746,-0.0939188493493556,-0.0418240756127665,-0.0265532109959649,-0.0782929071762862,-0.0293960337554154,-0.040829603080079,-0.0153344340140062,0.0359831685471225,0.135473647573659,0.0227774742294725,-0.00613704519474834,-0.022760998306742,0.0948511094277301,-0.0465393298773558,-0.0298449337634193,-0.0789981457327469,0.017565273103414,0.0687555801271683,0.0283865139221783,0.0293337009953429,0.0539781258006376,-0.0998655242736033,-0.0187407431907768,0.0391222552947197,-0.0303428069314708,-0.0304712007142744,0.0020065201922865,0.0122066136462117,-0.0109046560822257,-0.062039039286971,-0.00193977614021118,-0.0691413482933383,-0.0234563875024422,-0.0233398273656594,-0.00954148096305035,-0.00738090843586026,0.0190365593403703,-0.0953440327440932,0.00176177665558741,0.0174718880605476,-0.102390422203129,-0.0312948354597596,0.0417998354528336,0.0757969169062927,-0.0400671536978544,-0.00152614466722117,-0.0373337006662584,0.100574964922431,-0.0281552124403373,-0.0537182807941998,0.0616347689341608,-0.045096438384865,0.0292765368533197,0.141620943066756,0.0258832174773764,-0.0904392543331581,-0.0361451257071787,-0.0496184851770503,0.00879809261983733,0.0211631352443592,-0.110321858131226,-0.0590648611207618,-0.108004604532122,-0.0734200257835818,0.0243296729884344,0.0207121035368122,-0.0814687890285989,-0.00677983467730447,0.0129287428099198,0.2175928677573,-0.0457492965837334,0.0405765252055983,-0.0080789805082298,-0.0215014265141913,-0.014806814094891,-0.0172832903766005,-0.0387293113596917,-0.0451855150125677,-0.0617763900522623,-0.0294444199821501,0.0197323200750871,0.0253998922941631,0.0902598612906796,0.128380776060073,0.0698265791582417,-0.0197870558096866,-0.00169450918823333,-0.00616532742639747,-0.0362696795010909
"WITHDEP2",-0.00957014792155647,0.00527193222671954,0.10200124466693,0.032024342320236,0.0791023379118673,0.000516850754327447,0.0579932411748693,0.0441703675031433,0.0241584165571423,0.0427281070802987,0.106062541141537,0.0521843142060969,0.0407625169005725,0.0121204819842561,0,0.0376728842520971,0.00903947816420825,0.0943075109250242,0.043119101352536,-0.0878094436231091,0.227796412435731,-0.00691256369563797,0.0578662805406998,0.0048160844444684,0.0916316767837178,-0.000614589635184709,0.00137780141466687,-0.0256743007153138,0.0445152068601916,-0.0124611470399089,-0.0420318872690748,-0.0265012239616634,-0.0271531785808587,0.0119447129389795,0.0952751214987299,-0.0885105524091452,0.0251065322046304,-0.0386105971113613,0.0627535414716545,0.0981909076407283,0.0321402711272088,0.0582776092657375,0.0365264428601381,-0.0110337516006218,0.0432582737550579,0.00827079925754631,-0.00714633433293876,0.00936185693052649,-0.0146135353741939,-0.0390536276150258,0.033603590634939,-0.0117663131433959,0.0700243855897903,0.0147286880101223,0.0439352062823339,0.066767643712547,-0.0409683085308895,0.0373287255724996,0.0299155052702165,-0.0143038193628307,-0.108725577202267,-0.0814504429591183,-0.0937523483152532,0.086124816746478,0.11983022649577,-0.0273633632379407,-0.0428655669422404,-0.053015133201382,0.101319197397311,0.051533643968863,-0.0344516821752744,-0.148695854170587,-0.0639131220415316,-0.133516543863712,0.0571636472863525,-0.0047236792403671,-0.0875131392569172,-0.0199154517456467,-0.103985096138636,-0.107928500223783,-0.0422819206534137,-0.0514617482913049,-0.0642140806283535,-0.0502268077487599,-0.105259260688276,-0.7934980241655,-0.0762477723855279,-0.108089325497089,-0.0772879754724223,-0.149863714322592,-0.0555716279186991,-0.0556934919188798,-0.122660021715662,-0.0872925332122463,-0.0248399961966725,-0.0420449257460863,-0.0426153764863896,0.00467174249962221,0.0103568002401143,0.0362861968792271,0.0112439607687662,-0.0437097079429923,-0.0434088611697945,-0.0286367793327104,-0.078182350665397
"WITHDEP3",0.0593944044343329,0.0652454371468646,0.0901753737803039,0.0270606729219786,0.0292105225290122,0.0154749350438748,-0.00344245307557267,0.0244691551582238,0.0333721492438623,-0.00238592419745109,0.148803219091344,-0.0167146575584664,-0.00784284717394695,-0.0686285376748746,0.0376728842520971,0,0.0731326883256576,0.196279452266579,-0.0611810777156856,-0.147412533531969,0.0117230774678083,0.000696708592305362,0.0352727976375856,0.0186620330188216,0.0712778707379875,0.0100996302365617,0.00582622145471701,-0.0574752268141373,0.0385798691864737,-0.00350203433695109,-0.015492278219804,-0.013566771360156,0.0404023678862367,-0.0138120189891573,0.0230787956535188,-0.00966905266381751,-0.00800388498003601,-0.0552855144393481,-0.00204246388222412,-0.0350368521531086,-0.0237233212172637,0.0905594023086473,0.0740081456155829,-0.0667288301826588,-0.054427486939983,-0.0873562430588292,-0.0156930829505928,-0.0271432784299901,-0.0614814867622033,-0.067999318671407,0.0731722306632621,-0.00201828639015661,-0.0333949286593592,0.0121819548366242,0.0368793606561198,-0.0148515101512347,-0.0666205561787431,-0.0436505156510404,-0.00271429905188042,-0.0158247267829484,-0.0917522694780505,-0.0827977645282834,-0.0858370115073771,0.0902982973739331,0.000965999063806955,-0.0583306525295524,0.015765081117294,-0.0799223280139345,0.105895417771184,-0.0533008413802316,0.00364937886776506,-0.0727574122993642,-0.0178500128367099,-0.0677840499982852,0.0303770750422235,0.0336154261443602,-0.0477857411134718,-0.0697284477692977,-0.0631244839056281,-0.0526313947094116,-0.0257932228052444,-0.0224072921270337,0.0396728899642504,0.0144082576999851,0.0368804666933089,-0.767162589056267,-0.039101069710355,-0.0616032655560043,0.0154091906301267,-0.0604914459616235,0.0203414514692458,0.00780690109330873,-0.0282018230920908,-0.0473738084241271,-0.0494567433554238,0.0496005194980081,0.0244734395555368,0.0379422111238861,0.062957204900544,0.0757548041323386,0.0671411231373055,-0.0121652835910788,-0.010645741033856,-0.00325612587853336,-0.0719907112830475
"WITHDEP4",0.0317159179784939,0.0498830423071351,0.0345043191001746,0.0393923012407282,0.0620749006495776,-0.0124753185317173,-0.000610093429862957,0.0374938021178396,-0.0254640406291201,0.00148699064612345,0.151672260764218,-0.00564254345062098,0.0214772164376192,-0.0939188493493556,0.0090394781642083,0.0731326883256576,0,0.0619090540339278,-0.078750392777912,-0.155383540840655,-0.0418409325392947,0.029055010571454,0.0450278165633934,0.0532841172903075,0.0769864087167792,-0.013212021614541,0.00987942497838851,-0.0397446784912658,0.0285118794167638,0.060269713786595,-0.0205619055233573,0.00909980648955311,0.00915634985557751,-0.0177688077890027,-0.0304787167457093,0.00620961111113921,-0.00696209060270897,-0.0374922344605692,-0.0120821201098501,-0.0250004542225244,-0.0239061683319651,0.035412806754898,-0.0161041762718901,-0.0546750027781487,-0.090387157143304,0.0210761572306724,-0.038728564720086,-0.00589442703564685,0.0323814199268291,-0.0234395250620134,0.00338049517344752,0.0436423641222599,0.0218140270890467,0.099459749979974,0.0352064275318201,0.0282518553650941,-0.0231603054795134,-0.0171958728154772,-0.0484899399766621,-0.0036320331617431,-0.0143579496186557,-0.0876513156261494,-0.0927529101362689,0.0692942508136534,0.0487758095161475,-0.0426295700807611,0.0258370475744875,-0.0737627722255637,0.0889499217666623,-0.0430819377902816,0.0427021329855733,-0.0499160790641114,0.0336493575916908,0.0707659637319983,0.0691537573156799,-0.0158074890611891,0.0331980676405341,0.0968980399826014,0.0867104333401935,0.0492355753967287,0.0273411993018265,0.0616260296141391,-0.0514268511569689,-0.0643571059806934,0.0097897902707425,0.145191205278254,-0.000212856409459783,-0.0609843655458032,0.0189728861616526,-0.0758855844032631,-0.0100460142383386,-0.023541305413849,-0.0461618716476304,-0.0773686310193797,-0.0302356122645203,-0.0164004350626044,0.0331437202743696,0.0311144644922748,0.0409953626847877,0.0693320615489176,0.145604148356839,0.0263691098081198,-0.038109432179731,-0.0229713601021057,-0.0748637156170476
"WITHDEP5",0.0702328667808287,0.189525499065733,0.158237990424381,0.0668853491340381,0.111108438172865,-0.00619791713687767,0.0329708536059553,0.112274130860529,0.190464165104875,0.0771517256919335,0.376528980836805,-0.120579325435088,0.136982834005179,-0.0418240756127665,0.0943075109250242,0.196279452266579,0.0619090540339278,0,0.0180770742818407,-0.0521137990150939,0.14236267342427,0.0356351325712555,0.0697204527618809,0.098348290475756,0.0782731681002239,0.0347010677830183,0.0443613740675897,0.00428170962417343,0.101562006543979,0.059601468189023,0.0257726733797155,0.028323806756742,0.163440230244981,0.024635090201182,-0.0790134644112314,-0.0177750656599505,-0.0679086236187781,-0.0499103836154542,0.00588171226153039,-0.0516567744492864,0.016314602708039,0.0806426590903841,0.0697496618350541,-0.0618286326422178,-0.0636640439449107,-0.0167479020721374,0.0127454046908857,-0.0340502631915994,-0.132005127360289,-0.0942406797337979,-0.0307575583661741,-0.0531255118915678,0.0124561382167815,0.0207833570030826,-0.0132479789572089,-0.0221666342890298,-0.0297827585609788,0.00892153760903244,0.0139346578929113,-0.0542069794120544,-0.152741115386395,-0.0919309730681519,-0.142968979367515,0.115445885988977,0.0313616583910781,-0.163926684564561,-0.0532531149778737,-0.0661734661805196,0.0973244046597155,-0.0820058013672617,-0.10566241998537,-0.171890817649689,-0.10145590212903,-0.140723123871423,-0.0461123083096248,-0.0971347804179506,-0.159849120066703,-0.181682877925158,-0.160562239553151,-0.172185995293987,-0.148914893379392,-0.151710027937874,-0.0142256296185803,-0.955099224329308,-0.0537486566621232,0.328264520819435,-0.144318320802922,-0.117760577000086,-0.136417279142283,-0.129384360705064,-0.118819388791575,-0.127898613099,-0.130805662466388,-0.230644674402988,-0.158988456468297,-0.0978139315157488,-0.0840201838758991,-0.0133671843501825,0.00249099636157785,0.0562736599418248,0.00904415907174977,-0.109269259943176,-0.0909582505839255,-0.15327198718498,-0.183289997892413
"WITHDEP6",0.013082681774698,0.0299979559616958,0.0634955884922739,-0.0191196306026825,-0.0134008879540706,0.000925831416538569,0.0430664640205299,-0.00792563532583818,0.0355855507528327,0.033041741159802,0.111060341759373,-0.0541023950808522,0.0543935120618374,-0.0265532109959649,0.043119101352536,-0.0611810777156856,-0.078750392777912,0.0180770742818407,0,-0.0332538674695548,0.0575817603571961,0.00665646525547731,0.103474312724127,0.135133394057053,0.317750492857838,0.149309541557432,0.083099926364812,0.0895708705963255,0.115969154257774,0.0816362363580803,0.0976239532584239,0.0606845538490965,0.0107170729544623,0.0546861602149434,-0.0347018376156205,-0.0787059929481144,-0.0357594403930891,0.0158403645862322,0.0540365420546013,0.00593572519970931,0.157054099612998,0.0255711822829971,0.0604303632445806,-0.00656473448659134,-0.094394018410605,0.0428553912415028,-0.0212501314219045,-0.0157708254177124,-0.0372076217584687,-0.0421324289446169,0.0161330954185472,0.0397381058405635,0.0436964625207703,0.0407698035813102,0.0282701672680215,0.0385085725935869,-0.000454601612314004,0.0871243216346551,0.033582746259708,0.0602308161590625,-0.0882174456655476,-0.0347007031319644,-0.156510936003817,0.159792093345737,0.0735767202221019,-0.0658121245825761,0.00742813780149043,-0.0141498032783867,0.120104051221998,-0.0610890598043535,-0.0618344495059882,-0.169917434249029,-0.100154979512493,-0.11956845679645,0.0323050078389939,-0.0437724111016553,0.0296889069219347,-0.013622813319293,-0.121875030731825,-0.114395881655535,-0.0424568865605222,0.0247587017812444,0.0288646358084067,-0.949462014723027,0.11952087979152,-0.738909035068215,-0.0266207353589389,-0.0767074213586427,-0.0726147680629431,-0.10513505193515,-0.0820352996166161,-0.0990338077269474,-0.114951120883204,-0.150596084013766,-0.120999759604859,-0.109785328162488,-0.040468531187339,-0.00941077824592834,0.00181989252223963,0.0844087159449228,-0.0149876590195493,-0.0679323151011124,-0.046167840756023,-0.0709746262595857,0.0155988560081841
"WITHDEP7",0.103419394160187,0.00249704524587702,0.134899218944781,0.087350483934054,0.10194890887627,0.146641288660065,0.218228239516346,0.0619783987024837,0.0689011782716234,0.148559728671272,0.106024332998155,0.17733798003007,0.158408763074676,-0.0782929071762863,-0.0878094436231091,-0.147412533531969,-0.155383540840655,-0.0521137990150939,-0.0332538674695548,0,-0.0744253249045881,0.0529220827793886,0.0484425796577165,0.0834905687079492,0.0983357179100608,0.0654573697329228,0.0600592914253372,0.0669929566023918,0.0458814176467565,0.00654197997367731,0.0688091795575827,-0.00570690323848244,-0.033209365335408,0.137029095568907,0.00801055796913464,-0.0365088095886593,0.0478872799129227,-0.056646625289645,0.0314149205798308,0.0198780793641704,-0.0491289715216432,-0.066404334275684,-0.0773935526548972,-0.0103058813947586,0.132428676424882,0.0167107518272042,-0.0459998404033947,-0.0122217773936943,-0.0444592140124617,-0.100340903794367,-0.0738145425652684,0.00314987931406918,-0.0201587299205069,-0.0696311630666545,-0.0362010784351502,-0.0478980521382775,-0.0234462084573517,0.0739526450492376,-0.0597955046085267,-0.0397232839096211,-0.0809019869661465,-0.117747679172885,-0.108515221323913,0.0178392920902554,-0.026576923134908,-0.0690727480821744,-0.0405881370827929,-0.0935377418419192,-0.0138263575057136,-0.248895183704816,-0.120822765804198,-0.127037080485108,-0.068680418722362,-0.0939594438419977,-0.036641312760719,0.0252132128367648,-0.0916553322361507,-0.182995867269304,-0.112864692789515,-0.140498418582388,-0.0188429077513801,-0.0349209184056109,-0.0617993675468449,-1.05919617333806,0.083040149230284,0.315866858506336,-0.0837023955474132,-0.00885019722203423,-0.0330630286984288,-0.0395805392607496,-0.0402187831451426,-0.0613717607845853,-0.0705558468271503,-0.109907254431441,-0.0451264156692896,-0.0296921627416617,-0.0248385227166361,0.079100023314844,0.126680173381708,0.170472656806266,0.00909177421959317,-0.0681718603784831,0.0131600140876491,-0.0311401263973612,-0.00844456055614512
"WITHDEP8",-0.00464071522767495,0.0645216262025911,0.105985146340944,0.00939527668952933,0.0443089260945129,0.0154866649722951,0.0592490560903953,0.0167174856270414,0.0532516694347199,0.0172305146446966,0.125295057763257,0.0390253340450669,0.117734327929067,-0.0293960337554154,0.227796412435731,0.0117230774678083,-0.0418409325392947,0.14236267342427,0.0575817603571961,-0.0744253249045881,0,-0.0118778503527243,0.0282140676107053,0.0378054464456491,0.132408589571348,-0.00823165062820078,0.0173038058620794,0.00636010249402091,0.081542273475873,-0.00147602546126885,-0.0299449224346279,-0.0158008057059249,-0.00159928143800897,0.0668612112109153,0.0811659689902701,-0.0817935373009913,0.0287082824835031,-0.0622421355070316,0.048117221190512,0.0882726586021508,0.0482588668724998,0.0281063771516829,0.0423534506362672,-0.0326437766405254,0.0120323471263989,-0.00190746440424128,-0.0122804475547368,0.0174884649463921,-0.106963293488345,-0.0524548555577231,0.0802704991341048,0.0193872323594281,0.02947889181149,0.0209895202997961,0.0237469415830694,0.0291576054088116,-0.0637499128492893,0.0108195806886748,0.00237919738761977,-0.0298174324465302,-0.175521197745167,-0.0774246272959364,-0.126074309447475,0.0985797659655271,0.0787266280729633,-0.0525013328037121,-0.0155143099525835,-0.0500717097777516,0.0768386082465896,-0.135236237452896,-0.0842839588201474,-0.165959548006633,-0.129538107553759,-0.154220548674775,-0.00909760318751346,-0.0159428937101886,-0.0430010356415037,-0.11090029271309,-0.111523497415162,-0.0912042228481997,-0.0769838161291417,-0.0817624111919015,-0.0232689684147896,0.0340604268106134,-0.0220722414039274,-0.746948903382604,-0.11814895100373,-0.0988923256677697,-0.0435774730678081,-0.123366275654825,-0.0676151566807145,-0.0622159174026351,-0.110940412388673,-0.131751424500344,-0.0777842055875734,-0.0365327291743096,-0.0488718340583239,0.0196692915137033,0.020050752053174,0.0801012363290227,0.0397041845689682,-0.0729755081785894,-0.0573046023311958,-0.0442269215814094,-0.0761058522234152
"SOMATIC1",0.045678822523559,0.138056379810352,0.0874509803010356,0.0837188377826924,0.0338114774583934,-0.00743021005636407,0.0332608819492292,0.115045274628289,0.140074209169136,0.121375876222211,0.0731385841771028,0.0793504380286662,0.118015001071747,-0.040829603080079,-0.00691256369563797,0.000696708592305306,0.029055010571454,0.0356351325712555,0.00665646525547731,0.0529220827793886,-0.0118778503527243,0,-0.103964139991146,-0.137147126720363,-0.297404145588284,-0.128990909390984,-0.14953747731303,-0.184087450393078,-0.13683285978895,-0.120623141205106,-0.164139836145363,-0.127331857328309,0.0535480371653804,0.0468559349016504,-0.0615618329263123,-0.0161466814085853,0.000673189090168946,0.0512511908179179,0.0476681644069983,0.00865707405523625,0.00967824247311311,0.0021633942845177,-0.00702836715063032,0.0263750581408858,0.0436089911406639,0.182946059424289,0.0803589397686901,0.0156605735698971,-0.000743056273821097,0.0523719812434005,0.00343428896375236,0.249668205810551,0.0851697744652666,0.0379269528941877,0.0313403978464308,0.0552577831959009,0.227805549666474,0.23635362491956,-0.00540067970937474,0.00809506107970437,0.017121906309098,-0.0193535617591147,0.0140454044991411,0.0488259687027131,0.0791508304207347,0.0268921956342371,-0.0163028895619698,-0.000454327469610605,0.0452511508550872,0.0839022606479776,-0.0735634470318795,-0.0410843145811526,0.0142167599981806,-0.0108270837429151,-0.00491686639802852,-0.0290032721602576,-0.00990203437288259,0.0298760322431498,-0.0546803872686578,-0.0258852661079172,-0.0355265489227876,0.0196481345724826,0.0314518736639278,-0.0105688568430593,0.101914681758388,-0.786140323082179,0.0206999835368472,-0.0295947163422117,-0.0907211163220169,0.0326279400977593,0.00388729809670491,-0.0519442169436795,-0.0315736937028884,-0.0347100552293419,-0.00156265178663789,-0.03550284106866,-0.00323256407008227,0.0263042095331273,0.0370989485662471,0.0344497923653144,0.0194080062105862,-0.0168766525767712,0.00800450210110004,-0.0258799870566028,0.0389269232044903
